Number,Frame #,isReplay,Camera Angle,Condensed Views,IsTrackView,isRace,,Connor,Eric,Brendon,JD,,,,,,,,
262650,frame_262650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
262700,frame_262700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
262750,frame_262750,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
262800,frame_262800,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
262850,frame_262850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
262900,frame_262900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
262950,frame_262950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
263000,frame_263000,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263050,frame_263050,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263100,frame_263100,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263150,frame_263150,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263200,frame_263200,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263250,frame_263250,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263300,frame_263300,FALSE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263350,frame_263350,TRUE,isOtherDetailView,isOtherView,FALSE,TRUE,,,,,,,,,,,,,
263400,frame_263400,TRUE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263450,frame_263450,TRUE,isOnCarFrontView,isDriverView,FALSE,FALSE,,,,,,,,,,,,,
263500,frame_263500,TRUE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
263550,frame_263550,TRUE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
263600,frame_263600,TRUE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
263650,frame_263650,TRUE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
263700,frame_263700,TRUE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
263750,frame_263750,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
263800,frame_263800,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
263850,frame_263850,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
263900,frame_263900,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
263950,frame_263950,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264000,frame_264000,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264050,frame_264050,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264100,frame_264100,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264150,frame_264150,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264200,frame_264200,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264250,frame_264250,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264300,frame_264300,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264350,frame_264350,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264400,frame_264400,TRUE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264450,frame_264450,FALSE,isOtherDetailView,isOtherView,FALSE,TRUE,,,,,,,,,,,,,
264500,frame_264500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264550,frame_264550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264600,frame_264600,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264650,frame_264650,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264700,frame_264700,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264750,frame_264750,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264800,frame_264800,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264850,frame_264850,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264900,frame_264900,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
264950,frame_264950,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265000,frame_265000,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265050,frame_265050,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265100,frame_265100,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265150,frame_265150,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265200,frame_265200,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265250,frame_265250,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265300,frame_265300,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265350,frame_265350,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265400,frame_265400,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265450,frame_265450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265500,frame_265500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265550,frame_265550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265600,frame_265600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265650,frame_265650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265700,frame_265700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265750,frame_265750,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265800,frame_265800,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265850,frame_265850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265900,frame_265900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
265950,frame_265950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266000,frame_266000,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266050,frame_266050,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266100,frame_266100,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266150,frame_266150,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266200,frame_266200,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266250,frame_266250,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266300,frame_266300,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266350,frame_266350,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266400,frame_266400,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266450,frame_266450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266500,frame_266500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266550,frame_266550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266600,frame_266600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266650,frame_266650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266700,frame_266700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266750,frame_266750,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266800,frame_266800,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266850,frame_266850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266900,frame_266900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
266950,frame_266950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267000,frame_267000,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267050,frame_267050,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267100,frame_267100,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267150,frame_267150,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267200,frame_267200,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267250,frame_267250,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267300,frame_267300,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267350,frame_267350,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267400,frame_267400,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267450,frame_267450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267500,frame_267500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267550,frame_267550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267600,frame_267600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267650,frame_267650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267700,frame_267700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267750,frame_267750,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267800,frame_267800,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267850,frame_267850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267900,frame_267900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
267950,frame_267950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
268000,frame_268000,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
268050,frame_268050,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268100,frame_268100,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268150,frame_268150,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268200,frame_268200,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268250,frame_268250,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268300,frame_268300,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268350,frame_268350,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268400,frame_268400,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268450,frame_268450,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268500,frame_268500,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268550,frame_268550,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268600,frame_268600,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268650,frame_268650,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268700,frame_268700,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268750,frame_268750,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268800,frame_268800,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268850,frame_268850,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268900,frame_268900,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
268950,frame_268950,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269000,frame_269000,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269050,frame_269050,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269100,frame_269100,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269150,frame_269150,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269200,frame_269200,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269250,frame_269250,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269300,frame_269300,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269350,frame_269350,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269400,frame_269400,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269450,frame_269450,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269500,frame_269500,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269550,frame_269550,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269600,frame_269600,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269650,frame_269650,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269700,frame_269700,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269750,frame_269750,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269800,frame_269800,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269850,frame_269850,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269900,frame_269900,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
269950,frame_269950,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270000,frame_270000,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270050,frame_270050,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270100,frame_270100,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270150,frame_270150,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270200,frame_270200,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270250,frame_270250,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270300,frame_270300,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270350,frame_270350,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270400,frame_270400,FALSE,isOnCarFrontView,isDriverView,FALSE,TRUE,,,,,,,,,,,,,
270450,frame_270450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270500,frame_270500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270550,frame_270550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270600,frame_270600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270650,frame_270650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270700,frame_270700,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270750,frame_270750,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270800,frame_270800,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270850,frame_270850,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270900,frame_270900,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
270950,frame_270950,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271000,frame_271000,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271050,frame_271050,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271100,frame_271100,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271150,frame_271150,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271200,frame_271200,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271250,frame_271250,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271300,frame_271300,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271350,frame_271350,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271400,frame_271400,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271450,frame_271450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271500,frame_271500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271550,frame_271550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271600,frame_271600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271650,frame_271650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271700,frame_271700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271750,frame_271750,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271800,frame_271800,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271850,frame_271850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271900,frame_271900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
271950,frame_271950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272000,frame_272000,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272050,frame_272050,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272100,frame_272100,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272150,frame_272150,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272200,frame_272200,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272250,frame_272250,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272300,frame_272300,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272350,frame_272350,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272400,frame_272400,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272450,frame_272450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272500,frame_272500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272550,frame_272550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272600,frame_272600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272650,frame_272650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,,,,,,,,,,,,,
272700,frame_272700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,,,,,,,,,,,,,
272750,frame_272750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,,,,,,,,,,,,,
272800,frame_272800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,,,,,,,,,,,,,
272850,frame_272850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272900,frame_272900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
272950,frame_272950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273000,frame_273000,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273050,frame_273050,FALSE,isOtherDetailView,isOtherView,FALSE,TRUE,,,,,,,,,,,,,
273100,frame_273100,FALSE,isOtherDetailView,isOtherView,FALSE,TRUE,,,,,,,,,,,,,
273150,frame_273150,FALSE,isOtherDetailView,isOtherView,FALSE,TRUE,,,,,,,,,,,,,
273200,frame_273200,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273250,frame_273250,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273300,frame_273300,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273350,frame_273350,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273400,frame_273400,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273450,frame_273450,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273500,frame_273500,FALSE,isFanStandsView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273550,frame_273550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273600,frame_273600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273650,frame_273650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273700,frame_273700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273750,frame_273750,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273800,frame_273800,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273850,frame_273850,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273900,frame_273900,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
273950,frame_273950,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274000,frame_274000,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274050,frame_274050,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274100,frame_274100,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274150,frame_274150,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274200,frame_274200,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274250,frame_274250,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274300,frame_274300,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274350,frame_274350,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274400,frame_274400,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274450,frame_274450,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274500,frame_274500,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274550,frame_274550,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274600,frame_274600,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274650,frame_274650,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274700,frame_274700,FALSE,isTrackSideView,isTrackView,TRUE,TRUE,,,,,,,,,,,,,
274750,frame_274750,FALSE,isOtherDetailView,isOtherView,FALSE,FALSE,,,,,,,,,,,,,
274800,frame_274800,FALSE,isOtherDetailView,isOtherView,FALSE,FALSE,,,,,,,,,,,,,
274850,frame_274850,FALSE,isOtherDetailView,isOtherView,FALSE,FALSE,,,,,,,,,,,,,
274900,frame_274900,FALSE,isOtherDetailView,isOtherView,FALSE,FALSE,,,,,,,,,,,,,
274950,frame_274950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275000,frame_275000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275050,frame_275050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275100,frame_275100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275150,frame_275150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275200,frame_275200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275250,frame_275250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275300,frame_275300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275350,frame_275350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275400,frame_275400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275450,frame_275450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275500,frame_275500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275550,frame_275550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275600,frame_275600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275650,frame_275650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275700,frame_275700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275750,frame_275750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275800,frame_275800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275850,frame_275850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275900,frame_275900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
275950,frame_275950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276000,frame_276000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276050,frame_276050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276100,frame_276100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276150,frame_276150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276200,frame_276200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276250,frame_276250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276300,frame_276300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276350,frame_276350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276400,frame_276400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276450,frame_276450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
276500,frame_276500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
